date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:01:56	361912/361912	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:57%20GMT	https://www.apple.com/ae-ar/apple-fitness-plus/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-fitness-plus/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:56	180535/180535	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:57%20GMT	https://www.apple.com/ae-ar/apple-podcasts/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-podcasts/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:57	126433/126433	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:58%20GMT	https://www.apple.com/ae-ar/apple-books/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-books/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:58	62438/62438	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/meta/iphone__cud4q04omsuq_og.png?202404030422	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/meta/iphone__cud4q04omsuq_og6f4d.png	(from https://www.apple.com/am/iphone/)
22:01:58	222461/222461	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:58%20GMT	https://www.apple.com/ae-ar/app-store/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/app-store/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:01:59	589778/589778	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/built/styles/overview.built.css	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/built/styles/overview.built.css	(from https://www.apple.com/am/iphone/)
22:02:00	898/898	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:01:59%20GMT	https://www.apple.com/ae-ar/education/k12/how-to-buy/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/education/k12/how-to-buy/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:00	249/249	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:01:59%20GMT	https://www.apple.com/ae-ar/education/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/education/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:00	179398/179398	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:01%20GMT	https://www.apple.com/ae-ar/healthcare/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/healthcare/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:01	224890/224890	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:01%20GMT	https://www.apple.com/ae-ar/accessibility/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/accessibility/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:01	1378/1378	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Feb%202026%2019:02:02%20GMT	https://www.apple.com/ecc-shared/iphone/home/styles/overview.css	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/styles/overview.css	(from https://www.apple.com/am/iphone/)
22:02:02	204921/204921	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:03%20GMT	https://www.apple.com/ae-ar/privacy/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/privacy/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:03	129784/129784	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:03%20GMT	https://www.apple.com/ae-ar/newsroom/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/newsroom/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:03	73760/73760	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/built/scripts/overview/head.built.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/built/scripts/overview/head.built.js	(from https://www.apple.com/am/iphone/)
22:02:04	415036/415036	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:03%20GMT	https://www.apple.com/ae-ar/environment/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/environment/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:04	524729/524729	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:03%20GMT	https://www.apple.com/ae-ar/supply-chain/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/supply-chain/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:04	143631/143631	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:05%20GMT	https://www.apple.com/careers/ae/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/careers/ae/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:05	138120/138120	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:05%20GMT	https://www.apple.com/ae-ar/apple-events/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/apple-events/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:05	13571/13571	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Feb%202026%2019:02:06%20GMT	https://www.apple.com/ecc-shared/global/includes/ac-localeswitcher.css	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/global/includes/ac-localeswitcher.css	(from https://www.apple.com/am/iphone/)
22:02:06	947/947	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:07%20GMT	https://www.apple.com/ae-ar/privacy/privacy-policy/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/privacy/privacy-policy/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:06	96095/96095	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:07%20GMT	https://www.apple.com/ae-ar/contact/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/contact/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:07	24676/24676	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:07%20GMT	https://locate.apple.com/ae/en/	/Users/Mukira/apple-lipagas/apple-clone/locate.apple.com/ae/en/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:07	157857/157857	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:08%20GMT	https://www.apple.com/ae-ar/sitemap/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/sitemap/index.html	(from https://www.apple.com/ae-ar/iphone/)
22:02:07	13273/13273	---M-Z	200	added ('OK')	text/html	etag:W/%2268bf3289-33d9%22	https://www.apple.com/am/search	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/search.html	(from https://www.apple.com/am/iphone/)
22:02:08	6546/6546	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/chapternav/nav_iphone_17pro__d60uog2c064i_large.png	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/chapternav/nav_iphone_17pro__d60uog2c064i_large.png	(from https://www.apple.com/am/iphone/)
22:02:09	103544/103544	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:10%20GMT	https://www.apple.com/am/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/index.html	(from https://www.apple.com/am/iphone/)
22:02:10	682976/682976	---M-Z	200	added ('OK')	text/html	etag:%22clsf830374emv0%22	https://www.apple.com/am/ipad/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/ipad/index.html	(from https://www.apple.com/am/iphone/)
22:02:10	739378/739378	---M-Z	200	added ('OK')	text/html	etag:%2215561z2daitfu8r%22	https://www.apple.com/am/mac/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/mac/index.html	(from https://www.apple.com/am/iphone/)
22:02:10	245335/245335	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:11%20GMT	https://www.apple.com/am/watch/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/watch/index.html	(from https://www.apple.com/am/iphone/)
22:02:10	4966/4966	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/chapternav/nav_iphone_air__bbj6j2c39efm_large.png	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/chapternav/nav_iphone_air__bbj6j2c39efm_large.png	(from https://www.apple.com/am/iphone/)
22:02:11	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:02:12%20GMT	https://www.apple.com/am/tv-home/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/tv-home/index.html	(from https://www.apple.com/am/iphone/)
22:02:11	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:02:12%20GMT	https://www.apple.com/am/entertainment/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/entertainment/index.html	(from https://www.apple.com/am/iphone/)
22:02:11	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Feb%202026%2019:02:12%20GMT	https://support.apple.com/en-am/?cid=gn-ols-home-hp-tab	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/en-am/index722f.html	(from https://www.apple.com/am/iphone/)
22:02:11	153767/153767	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:12%20GMT	https://www.apple.com/am/airpods/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/airpods/index.html	(from https://www.apple.com/am/iphone/)
22:02:12	5594/5594	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/chapternav/nav_iphone_17__ffxyxejeezqm_large.png	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/chapternav/nav_iphone_17__ffxyxejeezqm_large.png	(from https://www.apple.com/am/iphone/)
22:02:13	99810/99810	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:14%20GMT	https://www.apple.com/am/buy/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/buy/index.html	(from https://www.apple.com/am/iphone/)
22:02:13	576287/576287	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:14%20GMT	https://www.apple.com/am/iphone-17-pro/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/iphone-17-pro/index.html	(from https://www.apple.com/am/iphone/)
22:02:13	510781/510781	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:14%20GMT	https://www.apple.com/am/iphone-air/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/iphone-air/index.html	(from https://www.apple.com/am/iphone/)
22:02:14	477833/477833	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:15%20GMT	https://www.apple.com/am/iphone-17/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/iphone-17/index.html	(from https://www.apple.com/am/iphone/)
22:02:14	6068/6068	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/chapternav/nav_iphone_16__kcscr25z9num_large.png	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/chapternav/nav_iphone_16__kcscr25z9num_large.png	(from https://www.apple.com/am/iphone/)
22:02:15	166938/166938	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:16%20GMT	https://www.apple.com/am/iphone-16/specs/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/iphone-16/specs/index.html	(from https://www.apple.com/am/iphone/)
22:02:15	5354/5354	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/chapternav/nav_iphone_16e__3qxl86zrk0yq_large.png	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/chapternav/nav_iphone_16e__3qxl86zrk0yq_large.png	(from https://www.apple.com/am/iphone/)
22:02:16	6114/6114	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/chapternav/nav_compare__fka067e4fgq6_large.png	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/chapternav/nav_compare__fka067e4fgq6_large.png	(from https://www.apple.com/am/iphone/)
22:02:17	451674/451674	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:17%20GMT	https://www.apple.com/am/iphone-16e/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/iphone-16e/index.html	(from https://www.apple.com/am/iphone/)
22:02:17	1437991/1437991	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2019:02:18%20GMT	https://www.apple.com/am/iphone/compare/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/iphone/compare/index.html	(from https://www.apple.com/am/iphone/)
22:02:17	27767/27767	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider/getting_started__f98z0j9hm7m2_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider/getting_started__f98z0j9hm7m2_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	etag:a56T1AULltDRsNov28JD4Z110	https://support.apple.com/en-am/HT201196	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/en-am/HT201196.107.delayed	(from https://www.apple.com/am/iphone/)
22:02:20	116271/116271	---M-Z	200	added ('OK')	text/html	etag:a56T1AULltDRsNov28JD4Z110--gzip	https://support.apple.com/en-am/118670	/Users/Mukira/apple-lipagas/apple-clone/support.apple.com/en-am/118670.html	(from https://www.apple.com/am/iphone/)
22:02:20	88492/88492	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/getting-started/modal_transfer__d54n3mtyihsi_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/getting-started/modal_transfer__d54n3mtyihsi_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:22	83527/83527	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/getting-started/modal_conversation__dhuz6opfubgy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/getting-started/modal_conversation__dhuz6opfubgy_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:23	57438/57438	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/getting-started/modal_ease__5852shn412qy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/getting-started/modal_ease__5852shn412qy_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:23	22405/22405	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider/designed-to_last__c3hmkknr9scy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider/designed-to_last__c3hmkknr9scy_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:25	64895/64895	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/designed-to-last/modal_last__bwef9eghw8xe_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/designed-to-last/modal_last__bwef9eghw8xe_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:26	196397/196397	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/designed-to-last/modal_new__b7jvgmgpb37m_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/designed-to-last/modal_new__b7jvgmgpb37m_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:27	154995/154995	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/designed-to-last/modal_supersmart__gdssqz659my6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/designed-to-last/modal_supersmart__gdssqz659my6_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:27	61730/61730	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider/ios__02vczxaa3siu_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider/ios__02vczxaa3siu_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:29	216283/216283	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/ios_ai/modal_delight__i0qklyn8nii6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/ios_ai/modal_delight__i0qklyn8nii6_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:29	47369/47369	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/ios_ai/modal_smart__bskqw1ojheb6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/ios_ai/modal_smart__bskqw1ojheb6_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:31	69565/69565	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/ios_ai/modal_visual_intelligence__db4wb0gyrxqq_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/ios_ai/modal_visual_intelligence__db4wb0gyrxqq_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:32	114864/114864	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/ios_ai/modal_clean_up__bfik5r4vj02q_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/ios_ai/modal_clean_up__bfik5r4vj02q_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:33	91121/91121	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/ios_ai/modal_iphone__dj0juux57swi_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/ios_ai/modal_iphone__dj0juux57swi_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:33	7343/7343	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider/privacy__dd7zepyil6gm_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider/privacy__dd7zepyil6gm_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:34	71374/71374	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/privacy/modal_privacy__bfcet6osbycy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/privacy/modal_privacy__bfcet6osbycy_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:35	38023/38023	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/privacy/modal_sign_in__eoc5cuolrgq6_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/privacy/modal_sign_in__eoc5cuolrgq6_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:37	115273/115273	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/privacy/modal_browse__bjh6absiugxe_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/privacy/modal_browse__bjh6absiugxe_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:38	95871/95871	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:51%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/privacy/modal_share__cp7lmx5xndzm_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/privacy/modal_share__cp7lmx5xndzm_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:38	30024/30024	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/privacy/modal_pay__53wlik447ya2_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/consider_modals/privacy/modal_pay__53wlik447ya2_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:40	97200/97200	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider/camera__f389jji00bee_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider/camera__f389jji00bee_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:40	68763/68763	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/camera/modal_stunning__d5whljci7v0i_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/camera/modal_stunning__d5whljci7v0i_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:42	240975/240975	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/camera/modal_zoom__dr6qr7qwc18i_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/camera/modal_zoom__dr6qr7qwc18i_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:43	112889/112889	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/camera/modal_movies__gl7spw4j3xyu_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/camera/modal_movies__gl7spw4j3xyu_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:43	17540/17540	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider/environment__ct6r1r1bigsy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider/environment__ct6r1r1bigsy_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:45	57440/57440	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/environment/modal_recycle__f4wl04jg1z22_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/environment/modal_recycle__f4wl04jg1z22_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:45	23473/23473	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/environment/modal_packaging__br93x19oxfhy_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/environment/modal_packaging__br93x19oxfhy_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:46	79948/79948	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/environment/modal_innovation__46sbsa80fhem_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/environment/modal_innovation__46sbsa80fhem_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:48	358421/358421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Oct%202025%2000:47:50%20GMT	https://www.apple.com/v/iphone/home/cg/images/overview/consider_modals/environment/modal_on_track__ffuiyrxtiyum_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/cg/images/overview/consider_modals/environment/modal_on_track__ffuiyrxtiyum_large.jpg	(from https://www.apple.com/am/iphone/)
22:02:49	82687/82687	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2010:38:58%20GMT	https://www.apple.com/ecc-shared/iphone/home/images/overview/consider/safety__faiti3j3g0mm_large.jpg	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ecc-shared/iphone/home/images/overview/consider/safety__faiti3j3g0mm_large.jpg	(from https://www.apple.com/am/iphone/)
